,pm25,lat,long,rd_x,rd_y,location
45,8.731,52.87289074589058,4.837679814072442,118000.0,543000.0,"Caloriepad, Anna Paulowna, Hollands Kroon, Noord-Holland, Nederland, 1764KE, Nederland"
46,8.657,52.87308754603827,4.88223448751496,121000.0,543000.0,"19a, Zwinweg, Anna Paulowna, Hollands Kroon, Noord-Holland, Nederland, 1761JK, Nederland"
47,8.762,52.873267711152415,4.926789602121829,124000.0,543000.0,"Slootdorp, Hollands Kroon, Noord-Holland, Nederland"
48,8.667,52.87343124090753,4.971345118964933,127000.0,543000.0,"27, Schelpenbolweg, Slootdorp, Hollands Kroon, Noord-Holland, Nederland, 1774NG, Nederland"
49,9.035,52.844403307020116,4.570866783487644,100000.0,540000.0,Nederland
50,9.033999999999999,52.84469967424529,4.61539052811866,103000.0,540000.0,Nederland
51,8.884,52.84497942217279,4.659914946019125,106000.0,540000.0,"Callantsoog, Noord-Holland, Nederland, 1759, Nederland"
52,9.22,52.845242550297755,4.704439998359526,109000.0,540000.0,"Kruisweg, Callantsoog, Schagen, Noord-Holland, Nederland, 1759JZ, Nederland"
53,9.405,52.84548905814531,4.748965646306912,112000.0,540000.0,"Alliance Bloembollen, Groteweg, 't Zand, Schagen, Noord-Holland, Nederland, 1756CM, Nederland"
54,9.043,52.84571894527057,4.7934918510251,115000.0,540000.0,"Anna Paulownaweg, Anna Paulowna, Schagen, Noord-Holland, Nederland, 1761LK, Nederland"
55,9.007,52.845932211258635,4.838018573674887,118000.0,540000.0,"Kneesweg, Anna Paulowna, Hollands Kroon, Noord-Holland, Nederland, 1761JC, Nederland"
56,8.776,52.84612885572462,4.8825457754142665,121000.0,540000.0,"10, Lotweg, Anna Paulowna, Hollands Kroon, Noord-Holland, Nederland, 1761JE, Nederland"
57,8.781,52.84630887831361,4.92707341739863,124000.0,540000.0,"Kooltuinenweg, Slootdorp, Hollands Kroon, Noord-Holland, Nederland, 1774NT, Nederland"
58,8.843,52.846472278700695,4.971601460780986,127000.0,540000.0,"21, Koningin Beatrixlaan, Slootdorp, Hollands Kroon, Noord-Holland, Nederland, 1774BK, Nederland"
59,9.091000000000001,52.81744578060312,4.571369637440076,100000.0,537000.0,Nederland
60,9.073,52.81774191351121,4.615865956409727,103000.0,537000.0,Nederland
61,8.854,52.81802144025739,4.660362947246337,106000.0,537000.0,"Sint Maartenszee, Noord-Holland, Nederland, 1753, Nederland"
62,9.351,52.818284360337685,4.704860571201302,109000.0,537000.0,"May the wind be always on your back., Westerduinweg, Sint Maartensvlotbrug, Schagen, Noord-Holland, Nederland, 1751DJ, Nederland"
63,9.314,52.818530673278076,4.749358789522585,112000.0,537000.0,"8a, Korte Belkmerweg, 't Zand, Schagen, Noord-Holland, Nederland, 1756CB, Nederland"
64,9.32,52.81876037863447,4.793857563454915,115000.0,537000.0,"465, Grote Sloot, Oudesluis, Schagen, Noord-Holland, Nederland, 1757LP, Nederland"
65,9.113,52.81897347599271,4.838356854240004,118000.0,537000.0,"Walingsweg, Wieringerwaard, Hollands Kroon, Noord-Holland, Nederland, 1766GH, Nederland"
66,8.922,52.819169964968594,4.882856623116758,121000.0,537000.0,"Wieringerwaard, Hollands Kroon, Noord-Holland, Nederland, 1766GA, Nederland"
67,8.889,52.81934984520784,4.9273568313214815,124000.0,537000.0,"Zweefvliegclub Den Helder, 25, Ulkeweg, Slootdorp, Hollands Kroon, Noord-Holland, Nederland, 1774NV, Nederland"
68,8.925,52.81951311638611,4.971857440088095,127000.0,537000.0,"8, Molenweg, Slootdorp, Hollands Kroon, Noord-Holland, Nederland, 1775NX, Nederland"
69,9.152000000000001,52.79048805501531,4.5718717808532485,100000.0,534000.0,Nederland
70,8.986,52.790783953894504,4.616340712902858,103000.0,534000.0,Nederland
